date,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,weekend,holiday,actual_holiday,cash_balance,net_inflow
2021-09-30,-0.20129852008866114,0.9795299412524943,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,50915776.29643019,-7445463.712575432
2021-10-01,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,51623982.101808,708205.8053778086
2021-10-02,0.39435585511331855,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,52238819.6146064,614837.5127984073
2021-10-03,0.5712682150947923,0.8207634412072763,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,52832025.22153937,593205.6069329688
2021-10-04,0.72479278722912,0.6889669190756866,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,53407962.85819506,575937.6366556846
2021-10-05,0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,53494050.87302716,86088.01483210796
2021-10-06,0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,54090725.63752173,596674.7644945647
2021-10-07,0.9884683243281114,0.1514277775045767,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,54735089.55252838,644363.9150066525
2021-10-08,0.9987165071710528,-0.05064916883871264,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,55431253.30578212,696163.7532537341
2021-10-09,0.9680771188662043,-0.2506525322587204,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,56055430.477223285,624177.1714411741
2021-10-10,0.8978045395707416,-0.4403941515576344,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,56629135.453900136,573704.9766768458
2021-10-11,0.7907757369376989,-0.6121059825476626,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,57209470.88629515,580335.4323950179
2021-10-12,0.6513724827222223,-0.758758122692791,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,57763948.78087056,554477.8945754042
2021-10-13,0.48530196253108104,-0.8743466161445821,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,58354722.84510304,590774.0642324849
2021-10-14,0.29936312297335804,-0.9541392564000488,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,58976946.62057877,622223.7754757365
2021-10-15,0.10116832198743272,-0.994869323391895,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,58547280.03159576,-429666.5889830167
2021-10-16,-0.10116832198743204,-0.9948693233918952,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,59151153.52378688,603873.4921911228
2021-10-17,-0.2993631229733582,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,59730301.87459946,579148.3508125836
2021-10-18,-0.4853019625310808,-0.8743466161445822,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,60287664.36515802,557362.4905585543
2021-10-19,-0.651372482722222,-0.7587581226927911,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,52913945.34666536,-7373719.018492658
2021-10-20,-0.7907757369376986,-0.6121059825476627,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,53115855.82131527,201910.47464990776
2021-10-21,-0.8978045395707417,-0.44039415155763423,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,53755060.387475066,639204.5661598025
2021-10-22,-0.9680771188662041,-0.2506525322587213,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,54443450.27316619,688389.8856911219
2021-10-23,-0.9987165071710528,-0.05064916883871355,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,55040231.9594892,596781.6863230108
2021-10-24,-0.9884683243281114,0.15142777750457667,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,55612439.72092537,572207.7614361695
2021-10-25,-0.9377521321470804,0.3473052528448203,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,56260009.35904814,647569.638122774
2021-10-26,-0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,56876958.65165402,616949.2926058741
2021-10-27,-0.72479278722912,0.6889669190756865,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,57552135.88063757,675177.2289835468
2021-10-28,-0.5712682150947924,0.8207634412072763,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,58247520.50447027,695384.6238327017
2021-10-29,-0.3943558551133187,0.9189578116202306,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,59036137.96152894,788617.4570586735
2021-10-30,-0.20129852008866114,0.9795299412524943,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,54838912.076917,-4197225.884611949
2021-10-31,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,53709021.62778736,-1129890.4491296413
2021-11-01,0.20129852008866006,0.9795299412524945,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,1,54164525.484840006,455503.85705265246
2021-11-02,0.39435585511331855,0.9189578116202306,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,54698006.34549533,533480.8606553234
2021-11-03,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,55273780.80243427,575774.4569389467
2021-11-04,0.72479278722912,0.6889669190756866,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,55896461.346372366,622680.5439380867
2021-11-05,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,56108010.69134806,211549.3449756987
2021-11-06,0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,56715886.822406486,607876.1310584246
2021-11-07,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,57279751.32661392,563864.504207435
2021-11-08,0.9987165071710528,-0.05064916883871264,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,57843156.4413647,563405.1147507759
2021-11-09,0.9680771188662043,-0.2506525322587204,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,58383441.74158054,540285.3002158402
2021-11-10,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,58966991.88749306,583550.1459125212
2021-11-11,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,59590329.50685439,623337.619361322
2021-11-12,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,60273868.29880509,683538.791950704
2021-11-13,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,60850230.63544407,576362.3366389825
2021-11-14,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,61428052.36426478,577821.7288207131
2021-11-15,0.10116832198743272,-0.994869323391895,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,60853050.16337021,-575002.2008945675
2021-11-16,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,61387687.19861484,534637.0352446288
2021-11-17,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,61975250.73007512,587563.5314602786
2021-11-18,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,62593281.68459848,618030.954523362
2021-11-19,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,63272656.09808801,679374.41348953
2021-11-20,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,63857941.04310361,585284.9450155983
2021-11-21,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,64417389.9133386,559448.8702349903
2021-11-22,-0.9680771188662041,-0.2506525322587213,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,64968944.52469974,551554.611361131
2021-11-23,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,65515363.07636098,546418.5516612404
2021-11-24,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,66099390.40589663,584027.3295356508
2021-11-25,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,66796230.07946585,696839.6735692276
2021-11-26,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,67586641.74380319,790411.6643373311
2021-11-27,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,68238933.64172707,652291.8979238888
2021-11-28,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,67882609.07922281,-356324.5625042555
2021-11-29,-0.3943558551133187,0.9189578116202306,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,68503152.26375902,620543.1845362057
2021-11-30,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,67594780.20502445,-908372.0587345737
2021-12-01,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,68288479.19662999,693698.9916055306
2021-12-02,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,69015383.78960714,726904.5929771547
2021-12-03,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,69844196.28944239,828812.4998352615
2021-12-04,0.72479278722912,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,67689068.07588105,-2155128.213561351
2021-12-05,0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,67894012.99093053,204944.9150494853
2021-12-06,0.9377521321470804,0.3473052528448203,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,68555545.41180468,661532.4208741444
2021-12-07,0.9884683243281114,0.1514277775045767,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,69399477.75657395,843932.3447692681
2021-12-08,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,1,69956096.59393564,556618.8373616931
2021-12-09,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,70674592.4865422,718495.8926065615
2021-12-10,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,71491042.29444322,816449.807901019
2021-12-11,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,72187418.5443351,696376.2498918833
2021-12-12,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,72843616.57470676,656198.0303716658
2021-12-13,0.48530196253108104,-0.8743466161445821,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,73496978.0611535,653361.4864467359
2021-12-14,0.29936312297335804,-0.9541392564000488,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,74154658.39012234,657680.3289688401
2021-12-15,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,73646576.94010569,-508081.4500166467
2021-12-16,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,74371244.24153572,724667.3014300233
2021-12-17,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,75169623.97157596,798379.7300402377
2021-12-18,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,75866209.07564455,696585.1040685895
2021-12-19,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,76557432.71312179,691223.6374772313
2021-12-20,-0.7907757369376986,-0.6121059825476627,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,77218484.69820075,661051.9850789694
2021-12-21,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,77862496.67730138,644011.9791006253
2021-12-22,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,76765842.05469905,-1096654.6226023196
2021-12-23,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,77491461.11087812,725619.0561790775
2021-12-24,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,78520674.33582994,1029213.2249518086
2021-12-25,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,1,79553900.95446838,1033226.6186384436
2021-12-26,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,1,68143770.1301777,-11410130.824290678
2021-12-27,-0.72479278722912,0.6889669190756865,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,58151946.29160575,-9991823.838571958
2021-12-28,-0.5712682150947924,0.8207634412072763,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,58886801.68184443,734855.3902386831
2021-12-29,-0.3943558551133187,0.9189578116202306,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,58553046.16125308,-333755.520591346
2021-12-30,-0.20129852008866114,0.9795299412524943,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,59386552.20357148,833506.0423184031
2021-12-31,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,59010396.44224859,-376155.7613228973
2022-01-01,0.20129852008866006,0.9795299412524945,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,1,59585149.27628369,574752.8340351024
2022-01-02,0.39435585511331855,0.9189578116202306,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,60118697.77767296,533548.5013892616
2022-01-03,0.5712682150947923,0.8207634412072763,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,60663064.50522948,544366.727556528
2022-01-04,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,61189917.31340124,526852.8081717502
2022-01-05,0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,61456428.28325672,266510.9698554857
2022-01-06,0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,1,1,61910636.847537786,454208.5642810714
2022-01-07,0.9884683243281114,0.1514277775045767,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,62584087.21103954,673450.3635017537
2022-01-08,0.9987165071710528,-0.05064916883871264,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,63152654.94280467,568567.7317651297
2022-01-09,0.9680771188662043,-0.2506525322587204,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,63707629.474080816,554974.5312761456
2022-01-10,0.8978045395707416,-0.4403941515576344,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,63873917.27692451,166287.80284369635
2022-01-11,0.7907757369376989,-0.6121059825476626,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,64399076.14276441,525158.8658398913
2022-01-12,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,64951048.07066047,551971.9278960598
2022-01-13,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,65535924.61873992,584876.5480794535
2022-01-14,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,66202246.4756532,666321.8569132745
2022-01-15,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,57778878.97396585,-8423367.501687337
2022-01-16,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,58322139.40117037,543260.4272045149
2022-01-17,-0.2993631229733582,-0.9541392564000488,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,57947094.06026514,-375045.34090523777
2022-01-18,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,58467511.104823,520417.0445578649
2022-01-19,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,59025518.19192144,558007.0870984386
2022-01-20,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,57384315.60297367,-1641202.58894777
2022-01-21,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,58052481.89236562,668166.2893919481
2022-01-22,-0.9680771188662041,-0.2506525322587213,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,58614706.84370126,562224.9513356396
2022-01-23,-0.9987165071710528,-0.05064916883871355,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,59155478.62731941,540771.7836181511
2022-01-24,-0.9884683243281114,0.15142777750457667,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,58310799.33146406,-844679.29585535
2022-01-25,-0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,58913140.70277684,602341.3713127814
2022-01-26,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,59562279.07993835,649138.3771615118
2022-01-27,-0.72479278722912,0.6889669190756865,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,60240555.74935482,678276.669416462
2022-01-28,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,60965979.085810095,725423.33645528
2022-01-29,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,61625755.50782884,659776.4220187495
2022-01-30,-0.20129852008866114,0.9795299412524943,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,62232172.83020028,606417.3223714345
2022-01-31,-2.4492935982947064e-16,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,61265996.96837492,-966175.8618253616
2022-02-01,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,61773859.732210845,507862.76383592247
2022-02-02,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,62327477.868216336,553618.1360054994
2022-02-03,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,61698715.55241033,-628762.3158060143
2022-02-04,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,56555809.48570336,-5142906.066706961
2022-02-05,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,56636688.12898732,80878.64328395356
2022-02-06,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,57182651.44971717,545963.3207298414
2022-02-07,0.9884683243281114,0.1514277775045767,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,57708026.807803296,525375.3580861338
2022-02-08,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,58217773.67343209,509746.8656287966
2022-02-09,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,58777293.76502723,559520.0915951426
2022-02-10,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,59368223.913815975,590930.148788739
2022-02-11,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,59992034.45160779,623810.5377918174
2022-02-12,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,60551512.25283805,559477.8012302642
2022-02-13,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,61088388.80511107,536876.5522730206
2022-02-14,0.29936312297335804,-0.9541392564000488,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,61604063.79947537,515674.9943642964
2022-02-15,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,60759757.54833651,-844306.2511388635
2022-02-16,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,61306465.66351913,546708.1151826173
2022-02-17,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,61885851.04179872,579385.3782795916
2022-02-18,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,62519629.28193443,633778.2401357177
2022-02-19,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,63074193.18161667,554563.8996822311
2022-02-20,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,63596674.80684688,522481.62523021153
2022-02-21,-0.8978045395707417,-0.44039415155763423,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,64105007.47738428,508332.6705373933
2022-02-22,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,64622404.66538772,517397.1880034493
2022-02-23,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,65160863.345286384,538458.6798986596
2022-02-24,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,54558373.819541305,-10602489.52574508
2022-02-25,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,55259647.53710789,701273.7175665922
2022-02-26,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,55885898.35108569,626250.813977798
2022-02-27,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,54768475.4703346,-1117422.8807510934
2022-02-28,-0.5712682150947924,0.8207634412072763,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,53784660.58669032,-983814.8836442876
2022-03-01,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,54290380.48778881,505719.9010984984
2022-03-02,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,52859232.54847441,-1431147.939314401
2022-03-03,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,53439023.51531595,579790.9668415434
2022-03-04,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,54057233.63379207,618210.1184761139
2022-03-05,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,54107162.27641082,49928.64261875596
2022-03-06,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,54597270.94071644,490108.664305621
2022-03-07,0.9884683243281114,0.1514277775045767,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,55108128.19307089,510857.25235444657
2022-03-08,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,55577164.29075935,469036.0976884576
2022-03-09,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,56095198.47565232,518034.1848929792
2022-03-10,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,56664309.805997625,569111.3303452985
2022-03-11,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,57299845.27891951,635535.4729218886
2022-03-12,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,57845837.68985308,545992.410933573
2022-03-13,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,58362597.0971908,516759.40733771294
2022-03-14,0.29936312297335804,-0.9541392564000488,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,58872823.46926657,510226.37207577546
2022-03-15,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,58024065.43213028,-848758.0371362887
