date,net_inflow,cash_balance,pred_outflow,pred_inflow,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty
2021-06-21,548289.9637303827,50683899.41133095,-54090234.09389676,55291263.36248219,107993.86,453710.21,561704.0514488524,0.0,0.0,-4964.037354242264,-8450.050364227425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,21,0,0,0,0,74.9000015258789,-0.5441818181818183,103.13573333333332,104.53333333333332,108.36666666666666,129.2969660300009,8.238447626373627
2021-06-22,545924.7822394719,51229824.19357042,-54090777.619037576,55313906.8833291,107528.26,451752.76,559281.0351866708,0.0,0.0,-4942.630602767656,-8413.62234443126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,22,1,0,0,0,74.80999755859375,-0.5442454545454547,103.14316,104.55,108.56,129.3131622210149,8.182054263736264
2021-06-23,579269.8561751178,51809094.04974554,-54090130.641840056,55286702.36627002,114096.39,479345.54,593441.9406636581,0.0,0.0,-5244.53359245992,-8927.550896080429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,23,2,0,0,0,75.19000244140625,-0.5443090909090911,103.15058666666668,104.56666666666666,108.75333333333332,129.3293584120289,8.1256609010989
2021-06-24,607766.135697121,52416860.185442664,-54089991.78902647,55280764.97335102,119709.5,502925.93999999994,622635.4274252043,0.0,0.0,-5502.537842027351,-9366.753886055849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,24,3,0,0,0,75.55999755859375,-0.5443727272727275,103.15801333333332,104.58333333333334,108.94666666666666,129.34555460304293,8.069267538461538
2021-06-25,751503.0990412701,53168363.28448393,-54087582.23101959,55179734.06476163,148021.21,621867.8,769889.0264750698,0.0,0.0,-6803.8998915675065,-11582.027542232121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,25,4,0,0,0,76.18000030517578,-0.5444363636363638,103.16544,104.6,109.14,129.36175079405697,8.012874175824177
2021-06-26,-1979566.2787265484,51188797.005757384,-51432092.48122447,55209418.317760035,133275.17,559914.9400000001,693190.113049879,0.0,-2656202.095258062,-6126.080837630289,-10428.215680735138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,5,1,0,1,76.18000030517578,-0.5445000000000002,103.17286666666666,104.61666666666667,109.33333333333331,129.3779469850709,7.956480813186814
2021-06-27,647116.9882272714,51835913.993984655,-51433288.9980869,55259378.49114399,127461.24,535487.85,662949.124819687,0.0,0.0,-5858.833259884704,-9973.303332530937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,6,1,0,1,76.18000030517578,-0.5445636363636365,103.18029333333332,104.63333333333334,109.52666666666669,129.39414317608495,7.900087450549451
2021-06-28,648426.0349119592,52484340.028896615,-51434037.32402616,55290574.66519989,127719.45,536570.81,664290.2339603384,0.0,0.0,-5870.693127014703,-9993.50592136449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,0,0,0,0,74.68000030517578,-0.5446272727272728,103.18772,104.65,109.72,129.41033936709897,7.843694087912088
2021-06-29,610844.9807842369,53095185.00968085,-51435518.902483575,55352476.12991483,120317.46,505472.3,625789.7667478693,0.0,0.0,-5530.450952615971,-9414.335011016374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,1,0,0,0,74.76000213623047,-0.5446909090909092,103.19514666666666,104.66666666666669,109.91333333333333,129.426535558113,7.787300725274726
2021-06-30,-837071.9565665235,52258113.05311433,-49830237.5172247,55236900.802491814,130775.12,549404.82,680179.9205943467,104000.0,0.0,-6011.134830516701,-10232.604309520211,-1605008.1380208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,2,0,0,0,75.12999725341797,-0.5447545454545456,103.20257333333332,104.68333333333334,110.10666666666668,129.44273174912698,7.730907362637363
2021-07-01,607013.748655475,52865126.80176981,-49832429.474600464,55328542.68183628,119563.43,502301.45,621864.8677699332,0.0,0.0,-5495.77902923308,-9355.340085225136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,1,3,0,0,0,75.83999633789062,-0.544818181818182,103.21,104.7,110.3,129.458927940141,7.674514
2021-07-02,681065.200579534,53546192.00234934,-58108962.04599742,55478546.340078264,134149.68,563578.41,697728.0903668927,0.0,0.0,-6166.234298714969,-10496.655488643897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,2,4,0,0,0,76.16999816894531,-0.5449076246334312,103.20739677419354,104.71290322580646,110.3483870967742,129.53864994955862,7.719587869565218
2021-07-03,580186.235064433,54126378.23741377,-58112097.71742033,55609701.58181456,114279.81,480101.27,594381.059777077,0.0,0.0,-5252.902634796724,-8941.922077847381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,3,5,1,0,1,76.16999816894531,-0.5449970674486805,103.20479354838707,104.72580645161293,110.39677419354838,129.61837195897627,7.764661739130435
2021-07-04,-5424108.499050807,48702269.73836296,-52129850.287579834,55666400.16382326,110204.71,462979.92000000004,573184.6468121307,0.0,-5983604.497109826,-5065.583894915854,-8623.06485819583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,4,6,1,0,1,76.16999816894531,-0.5450865102639297,103.20219032258063,104.73870967741937,110.44516129032256,129.6980939683939,7.809735608695653
2021-07-05,71373.72784130393,48773643.46620427,-51651901.18820743,55710282.943542525,108408.15,455431.05,563839.2211751005,0.0,0.0,-4982.999262393665,-8482.494071402978,0.0,0.0,0.0,0.0,-75000.0,-59000.0,0.0,0.0,0.0,-345000.0,2021,7,5,0,0,0,0,76.16999816894531,-0.545175953079179,103.1995870967742,104.7516129032258,110.49354838709677,129.7778159778115,7.854809478260869
2021-07-06,536434.7895323408,49310078.255736604,-51652870.556554645,55750755.15901309,105662.87000000001,443896.41,549559.2812827507,0.0,0.0,-4856.8049491713755,-8267.686801238486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,6,1,0,0,0,74.52999877929688,-0.5452653958944282,103.19698387096774,104.76451612903226,110.54193548387096,129.85753798722916,7.899883347826087
2021-07-07,574935.9219862795,49885014.177722886,-52131632.447650224,55740669.1429545,113246.79,475755.62,589002.4198547847,0.0,0.0,-5205.395962129866,-8861.101906375265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,7,2,0,0,0,73.43000030517578,-0.5453548387096775,103.19438064516127,104.77741935483871,110.59032258064516,129.9372599966468,7.944957217391305
2021-07-08,168316.71485995693,50053330.89258284,-51688797.85852596,55726192.60346484,120313.03,505439.67,625752.692458502,0.0,-442491.7803538882,-5530.189239463211,-9414.0080051937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,8,3,0,0,0,74.12000274658203,-0.5454442815249267,103.19177741935484,104.79032258064515,110.63870967741936,130.0169820060644,7.990031086956522
2021-07-09,679703.0988553087,50733033.99143815,-51687936.46910148,55689992.030191705,133883.79,562449.16,696332.9268272032,0.0,0.0,-6153.961495422266,-10475.866476472347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,9,4,0,0,0,75.55000305175781,-0.5455337243401761,103.18917419354838,104.8032258064516,110.68709677419356,130.09670401548206,8.035104956521739
2021-07-10,575172.0166690099,51308206.00810716,-51690900.187691495,55813947.48536644,113294.17,475950.21,589244.3863354807,0.0,0.0,-5207.555035953158,-8864.81463051763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,10,5,1,0,1,75.55000305175781,-0.5456231671554254,103.18657096774191,104.81612903225806,110.73548387096774,130.17642602489968,8.080178826086957
2021-07-11,561301.6002677572,51869507.60837492,-51692441.65772783,55878364.52657619,110562.34,464472.3,575034.6424396846,0.0,0.0,-5081.980605330754,-8651.061566596632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,11,6,1,0,1,75.55000305175781,-0.5457126099706746,103.18396774193548,104.82903225806452,110.78387096774192,130.2561480343173,8.125252695652174
2021-07-12,542915.5723255667,52412423.18070049,-51693197.84307183,55909910.11627147,106941.01999999999,449257.77999999997,556198.8042012922,0.0,0.0,-4915.52172941911,-8367.710146306448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,12,0,0,0,0,75.16000366210938,-0.5458020527859239,103.18136451612902,104.84193548387096,110.83225806451613,130.33587004373496,8.170326565217392
2021-07-13,545359.431751975,52957782.61245246,-51694056.495282,55945744.769124694,107422.68,451279.82,558702.4864629151,0.0,0.0,-4937.655064892898,-8405.399646047237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,13,1,0,0,0,76.48999786376953,-0.5458914956011731,103.17876129032258,104.85483870967742,110.88064516129032,130.41559205315258,8.215400434782609
2021-07-14,566990.5774234934,53524773.18987595,-51693753.134121835,55932928.72511643,111683.77,469179.13,580862.9026312581,0.0,0.0,-5133.5093688010575,-8738.815838963752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,14,2,0,0,0,74.76000213623047,-0.5459809384164224,103.17615806451612,104.86774193548386,110.92903225806452,130.49531406257023,8.260474304347827
2021-07-15,-424170.2811655989,53100602.90871036,-50661957.09315116,55916077.02954385,119609.54000000001,502473.42000000004,622082.9824057585,0.0,0.0,-5497.8086069499395,-9358.978614853244,0.0,-573500.7165209253,-228851.78301411288,-110000.0,0.0,0.0,-119043.9768145161,0.0,0.0,0.0,2021,7,15,3,0,0,0,73.47000122070312,-0.5460703812316716,103.17355483870968,104.88064516129032,110.9774193548387,130.57503607198785,8.305548173913044
2021-07-16,677718.0202863227,53778320.92899668,-50660602.454213224,55859228.14579532,133495.16,560804.4,694299.543379824,0.0,0.0,-6136.048016860721,-10445.47507664056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,16,4,0,0,0,73.58999633789062,-0.5461598240469209,103.17095161290322,104.89354838709676,111.0258064516129,130.65475808140548,8.35062204347826
2021-07-17,602330.4507762727,54380651.37977295,-51777038.726869956,55943667.37869275,118645.81,498421.73,617067.5221986186,0.0,0.0,-5453.497691801614,-9283.573730544345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,17,5,1,0,1,73.58999633789062,-0.5462492668621701,103.16834838709676,104.90645161290324,111.0741935483871,130.73448009082313,8.395695913043479
2021-07-18,563792.4778299811,54944443.85760293,-51778022.41240405,55984732.078588,111054.96,466531.73,577586.681415215,0.0,0.0,-5104.5820869504,-8689.621498283514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,18,6,1,0,1,73.58999633789062,-0.5463387096774194,103.16574516129032,104.91935483870968,111.12258064516128,130.81420210024075,8.440769782608696
2021-07-19,551909.8772254428,55496353.734828375,-51778691.75966207,56012639.89943316,108714.63,456698.77,565413.3820810339,0.0,0.0,-4997.00381582103,-8506.501039770134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,19,0,0,0,0,68.62000274658203,-0.5464281524926686,103.16314193548386,104.93225806451612,111.17096774193548,130.89392410965837,8.485843652173914
2021-07-20,-7421842.591400711,48074511.14342767,-43797523.43566072,56010676.65739107,110166.96,462798.51,572965.4749177048,0.0,-5502029.41317109,-5063.754316264132,-8620.143876284885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2479094.7549547767,0.0,2021,7,20,1,0,0,0,69.3499984741211,-0.5465175953079179,103.1605387096774,104.94516129032256,111.21935483870968,130.97364611907602,8.53091752173913
2021-07-21,572349.0062503695,48646860.14967804,-51719147.09391863,55986232.29090595,112741.28,473611.37,586352.6558978688,0.0,0.0,-5182.07440279135,-8821.575244708058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,21,2,0,0,0,72.2300033569336,-0.5466070381231671,103.15793548387096,104.95806451612904,111.26774193548388,131.05336812849364,8.575991391304349
2021-07-22,-282486.53798723157,48364373.611690804,-51250848.89558954,56002331.10521401,117110.20999999999,491963.24,609073.4734793201,0.0,-877013.6965324997,-5382.883824586562,-9163.43110946532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,22,3,0,0,0,73.79000091552734,-0.5466964809384164,103.15533225806452,104.97096774193548,111.31612903225806,131.13309013791127,8.621065260869566
2021-07-23,680866.2880888295,49045239.89977963,-51249832.76511689,55959653.25281233,134117.69,563407.42,697525.1031287941,0.0,0.0,-6164.61190549883,-10494.203134465777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,23,4,0,0,0,74.0999984741211,-0.5467859237536656,103.15272903225808,104.98387096774194,111.36451612903224,131.21281214732892,8.666139130434782
2021-07-24,586242.0535302615,49631481.95330989,-51252335.488803156,56064303.80865946,115478.81,485106.91000000003,600585.72152799,0.0,0.0,-5307.884649369239,-9035.7833483593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,24,5,1,0,1,74.0999984741211,-0.5468753665689149,103.1501258064516,104.9967741935484,111.41290322580645,131.29253415674654,8.711213
2021-07-25,641426.2631136375,50272908.216423534,-51251246.159332976,56018569.902398646,126349.38,530770.76,657120.1667410744,0.0,0.0,-5807.535129040346,-9886.368498396623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,25,6,1,0,1,74.0999984741211,-0.5469648093841643,103.14752258064516,105.00967741935484,111.46129032258064,131.3722561661642,8.756286869565217
2021-07-26,644038.5423512112,50916946.75877474,-51249491.53257727,55944984.494727895,126864.3,532932.09,659796.3968488136,0.0,0.0,-5831.195004736725,-9926.659492865714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,26,0,0,0,0,74.5,-0.5470542521994135,103.1449193548387,105.02258064516128,111.50967741935484,131.4519781755818,8.801360739130436
2021-07-27,625801.4871893213,51542748.245964065,-51250027.39507856,55967288.50816265,123272.23,517840.91,641113.1656815134,0.0,0.0,-5666.08251420751,-9645.595977984432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,27,1,0,0,0,74.4800033569336,-0.5471436950146628,103.14231612903224,105.03548387096774,111.55806451612904,131.53170018499944,8.846434608695652
2021-07-28,667588.6153468279,52210336.86131089,-51248791.485190004,55915413.27553314,131503.92,552418.83,683922.7495413669,0.0,0.0,-6044.436602020324,-10289.697592518765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,28,2,0,0,0,74.73999786376953,-0.547233137829912,103.1397129032258,105.0483870967742,111.60645161290324,131.6114221944171,8.89150847826087
2021-07-29,694186.143254689,52904523.00456558,-51248329.78019074,55895942.65626273,136743.52,574427.55,711171.0873495976,0.0,0.0,-6285.262844066043,-10699.681250842421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,29,3,0,0,0,76.05000305175781,-0.5473225806451613,103.13710967741936,105.06129032258065,111.65483870967742,131.6911442038347,8.936582347826088
2021-07-30,788915.1353951955,53693438.13996077,-51246044.82081354,55800127.18532303,155404.04,652813.88,808217.8973391377,0.0,0.0,-7142.96282697823,-12159.799116964065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,30,4,0,0,0,76.33000183105469,-0.5474120234604105,103.1345064516129,105.07419354838709,111.7032258064516,131.77086621325233,8.981656217391304
2021-07-31,-820520.0821086427,52872918.057852134,-49637344.32750816,55800564.231184974,135265.35,568214.53,703479.8990587776,104000.0,0.0,-6217.305334946012,-10584.024118764808,-1611198.6517137096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,31,5,1,0,1,76.33000183105469,-0.5475014662756598,103.13190322580644,105.08709677419354,111.7516129032258,131.85058822266998,9.026730086956524
2021-08-01,509599.7059715844,53382517.76382372,-54529289.85400989,55985684.16710317,100383.76,421684.62,522068.3810044241,0.0,0.0,-4614.009343609639,-7854.665689230055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,1,6,1,0,1,76.33000183105469,-0.547590909090909,103.1293,105.1,111.8,131.9303102320876,9.07180395652174
2021-08-02,516044.4307115658,53898562.194535285,-56616173.281539336,56426632.7147914,101653.51,427017.31,528670.8212460276,0.0,0.0,-4672.3675098347685,-7954.02302462701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,2,0,0,0,0,72.88999938964844,-0.5475087976539589,103.12740967741937,105.09354838709676,111.8032258064516,131.8040021902085,9.116877826086958
2021-08-03,483720.9064790752,54382283.10101436,-56615485.166694716,56397727.55052036,95286.5,400269.96,495556.4435072107,0.0,0.0,-4379.710039056766,-7455.82698907872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,3,1,0,0,0,72.41000366210938,-0.5474266862170087,103.12551935483872,105.08709677419354,111.80645161290322,131.6776941483294,9.161951695652174
2021-08-04,520445.74887311814,54902728.849887475,-56615806.790664606,56411084.28627246,102521.04,430658.84,533179.8870977445,0.0,0.0,-4712.230903524816,-8021.907321101535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,4,2,0,0,0,70.37999725341797,-0.5473445747800585,103.12362903225808,105.08064516129032,111.80967741935484,131.5513861064503,9.207025565217393
2021-08-05,75414.0767037084,54978142.92659119,-56137332.329529524,56432970.20537262,109212.64,458766.73,567979.3744970105,0.0,0.0,-5019.794577107522,-8545.503216194573,0.0,0.0,0.0,0.0,-75000.0,-59000.0,0.0,0.0,0.0,-345000.0,2021,8,5,3,0,0,0,71.29000091552734,-0.5472624633431084,103.12173870967742,105.07419354838709,111.81290322580644,131.42507806457118,9.25209943478261
2021-08-06,-6196253.064196432,48781889.86239476,-49324501.86791642,56439073.351894036,121487.66,510328.52,631816.1943325177,0.0,-6812979.284924531,-5583.990972516138,-9505.982631902583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,6,4,0,0,0,70.69999694824219,-0.5471803519061582,103.11984838709678,105.06774193548388,111.81612903225806,131.29877002269208,9.297173304347826
2021-08-07,540878.4163857726,49322768.27878053,-49807167.479974866,56592409.89254241,106546.84,447565.77,554112.5863149409,0.0,0.0,-4897.253064885793,-8336.91686428252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,7,5,1,0,1,70.69999694824219,-0.5470982404692081,103.11795806451612,105.06129032258065,111.81935483870969,131.17246198081298,9.342247173913044
2021-08-08,514883.25930438476,49837651.53808492,-49809445.887321964,56687681.17164354,101426.32,426055.07,527481.4103773986,0.0,0.0,-4661.892601450218,-7936.258471563626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,8,6,1,0,1,70.69999694824219,-0.5470161290322578,103.11606774193548,105.0548387096774,111.8225806451613,131.04615393893388,9.38732104347826
2021-08-09,509739.32201160537,50347390.86009652,-49810773.06288623,56743133.529403634,100413.31,421798.33999999997,522211.6396746496,0.0,0.0,-4615.324374066985,-7856.993288977204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,9,0,0,0,0,69.04000091552734,-0.5469340175953077,103.11417741935485,105.0483870967742,111.8258064516129,130.91984589705478,9.43239491304348
2021-08-10,485613.80230584176,50833004.66240236,-49812679.30455624,56822831.08351859,95661.06999999999,401834.77999999997,497495.84292474284,0.0,0.0,-4396.891117677742,-7485.149501223346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,10,1,0,0,0,70.62999725341797,-0.5468519061583575,103.1122870967742,105.04193548387096,111.82903225806452,130.79353785517569,9.477468782608696
2021-08-11,545496.0271976562,51378500.68960002,-49812554.52878054,56817495.58076106,107457.54,451385.77999999997,558843.3016075067,0.0,0.0,-4939.089312831912,-8408.185097018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,11,2,0,0,0,71.44000244140625,-0.5467697947214074,103.11039677419356,105.03548387096774,111.83225806451613,130.66722981329656,9.522542652173914
2021-08-12,561773.0052540026,51940273.69485402,-49813090.315311104,56839808.50795015,110664.23,464854.36,575518.5784630046,0.0,0.0,-5086.473156320318,-8659.100052681537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,12,3,0,0,0,71.30999755859375,-0.5466876832844573,103.10850645161293,105.02903225806452,111.83548387096774,130.54092177141746,9.567616521739131
2021-08-13,-2532229.6056822883,49408044.08917173,-46650578.804520026,56832864.22220267,124128.1,521408.91000000003,645537.0281074194,0.0,-3162348.719509415,-5705.308589171959,-9712.605691120867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,13,4,0,0,0,70.58999633789062,-0.546605571847507,103.10661612903226,105.02258064516128,111.83870967741936,130.41461372953836,9.612690391304348
2021-08-14,707134.6847928844,50115178.77396461,-46650004.89672267,56808694.42156314,139299.88999999998,585137.2,724437.0749867014,0.0,0.0,-6402.642133699011,-10899.748060118014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,14,5,1,0,1,70.58999633789062,-0.5465234604105569,103.1047258064516,105.01612903225806,111.84193548387096,130.28830568765926,9.657764260869566
2021-08-15,-512811.2341948458,49602367.53976977,-45616043.72944878,56863906.82512308,102922.97,432332.51,535255.4813989011,0.0,0.0,-4730.643920762758,-8053.378435104732,0.0,-577984.9676834439,-228458.38583669355,-110000.0,0.0,0.0,-118839.33971774192,0.0,0.0,0.0,2021,8,15,6,1,1,1,70.58999633789062,-0.5464413489736067,103.10283548387098,105.00967741935484,111.84516129032258,130.16199764578016,9.702838130434785
2021-08-16,513092.1275751048,50115459.667344876,-45617630.47259034,56930223.169510245,101075.57,424571.12,525646.6815156747,0.0,0.0,-4645.7264887395895,-7908.827451830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,16,0,0,0,0,69.51000213623047,-0.5463592375366566,103.10094516129033,105.0032258064516,111.8483870967742,130.03568960390106,9.747912
2021-08-17,501424.1824398802,50616883.849784754,-46758310.917728245,56994477.231313705,98777.33,414915.97,513693.2682212994,0.0,0.0,-4540.086846842109,-7728.998934577117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,17,1,0,0,0,69.02999877929688,-0.5462771260997064,103.09905483870968,104.9967741935484,111.8516129032258,129.9093815620219,9.792985869565218
2021-08-18,543840.3958066092,51160724.245591365,-46758088.42019254,56985051.37321602,107133.29,450014.06,557147.3718281967,0.0,0.0,-4924.146281391314,-8382.829740196104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,18,2,0,0,0,68.2300033569336,-0.5461950146627562,103.09716451612904,104.99032258064516,111.85483870967742,129.78307352014284,9.838059739130436
2021-08-19,580162.9898330995,51740887.23542447,-46758272.46331507,56992635.95796573,114288.95,480069.83,594358.7588009161,0.0,0.0,-5253.032690988495,-8942.736276828144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,19,3,0,0,0,66.44999694824219,-0.5461129032258061,103.0952741935484,104.98387096774194,111.85806451612903,129.65676547826374,9.883133608695651
2021-08-20,629089.753983231,52369976.989407696,-46758004.98590285,56981309.68109364,123927.54000000001,520555.18,644482.7266775138,0.0,0.0,-5696.043458543231,-9696.929235739528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,20,4,0,0,0,65.18000030517578,-0.5460307917888559,103.09338387096774,104.97741935483872,111.86129032258064,129.53045743638464,9.92820747826087
2021-08-21,553548.4315235842,52923525.42093128,-46761087.21020875,57110217.88736549,109046.58,458046.47,567093.0413624601,0.0,0.0,-5012.067420653099,-8532.542418222894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,21,5,1,0,1,65.18000030517578,-0.5459486803519057,103.09149354838708,104.97096774193548,111.86451612903228,129.40414939450554,9.973281347826088
2021-08-22,524494.9049244702,53448020.32585575,-46762577.61895975,57172498.33620761,103323.43,434005.23,537328.6420090137,0.0,0.0,-4749.010764742283,-8084.726319801184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,22,6,1,0,1,65.18000030517578,-0.5458665689149556,103.08960322580646,104.96451612903226,111.86774193548388,129.27784135262644,10.018355217391305
2021-08-23,522410.1620338083,53970430.48788956,-46763486.734388,57210446.15983705,102912.98,432279.93,535192.9171723999,0.0,0.0,-4730.1411143497535,-8052.6140242418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,23,0,0,0,0,68.75,-0.5457844574780054,103.0877129032258,104.95806451612904,111.87096774193547,129.1515333107473,10.06342908695652
2021-08-24,493516.6520648023,54463947.13995436,-46764909.64016359,57269907.024908975,97221.33,408371.13,505592.44487124635,0.0,0.0,-4468.532192641865,-7607.260613802181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,24,1,0,0,0,71.05000305175781,-0.5457023460410553,103.08582258064516,104.9516129032258,111.8741935483871,129.0252252688682,10.10850295652174
2021-08-25,634915.2275332627,55098862.367487624,-46762746.97912112,57179247.68799447,125076.74,525374.18,650450.9185958337,0.0,0.0,-5748.829435621136,-9786.86162694992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,25,2,0,0,0,72.25,-0.5456202346041051,103.08393225806452,104.9451612903226,111.87741935483872,128.8989172269891,10.153576826086958
2021-08-26,-5329825.212309915,49769037.155177705,-40779384.69020658,57109737.940925494,128419.04999999999,539411.55,667830.5756037817,0.0,-5981704.95710572,-5902.442494852657,-10048.388313123607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,26,3,0,0,0,71.06999969482422,-0.5455381231671549,103.08204193548389,104.93870967741935,111.88064516129032,128.77260918511,10.198650695652177
2021-08-27,700793.8454788474,50469831.00065655,-40779291.452797994,57105690.53160729,138055.35,579886.21,717941.5932861882,0.0,0.0,-6345.343772633482,-10802.404034707442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,27,4,0,0,0,72.69999694824219,-0.5454560117302047,103.08015161290322,104.93225806451612,111.88387096774194,128.64630114323091,10.243724565217391
2021-08-28,626574.5151362575,51096405.51579281,-40783304.388662614,57273540.61667299,123434.58,518471.64,641906.2226446226,0.0,0.0,-5673.33205204348,-9658.375456321603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,28,5,1,0,1,72.69999694824219,-0.5453739002932546,103.0782612903226,104.92580645161291,111.88709677419357,128.51999310135182,10.28879843478261
